CODIGO_ESTACION;NOMBRE_ESTACION;NUCLEO_CERCANIAS;TRAMO_HORARIO;VIAJEROS_SUBIDOS;VIAJEROS_BAJADOS
17003;EL GOLOSO;MADRID;16:00 - 16:30;31;2
17003;EL GOLOSO;MADRID;16:30 - 17:00;8;9
17003;EL GOLOSO;MADRID;17:00 - 17:30;50;5
17003;EL GOLOSO;MADRID;17:30 - 18:00;47;10
17003;EL GOLOSO;MADRID;18:00 - 18:30;42;4
17003;EL GOLOSO;MADRID;18:30 - 19:00;36;2
17003;EL GOLOSO;MADRID;19:00 - 19:30;17;12
17003;EL GOLOSO;MADRID;19:30 - 20:00;18;19
17003;EL GOLOSO;MADRID;20:00 - 20:30;8;12
17003;EL GOLOSO;MADRID;20:30 - 21:00;9;8
17003;EL GOLOSO;MADRID;21:00 - 21:30;10;2
17003;EL GOLOSO;MADRID;21:30 - 22:00;1;1
17003;EL GOLOSO;MADRID;22:00 - 22:30;4;10
17003;EL GOLOSO;MADRID;22:30 - 23:00;0;7
17003;EL GOLOSO;MADRID;23:00 - 23:30;10;12
17003;EL GOLOSO;MADRID;23:30 - 00:00;0;2
17004;TRES CANTOS;MADRID;00:00 - 00:30;8;0
17004;TRES CANTOS;MADRID;05:00 - 05:30;0;0
17004;TRES CANTOS;MADRID;05:30 - 06:00;26;1
17004;TRES CANTOS;MADRID;06:00 - 06:30;52;58
17004;TRES CANTOS;MADRID;06:30 - 07:00;184;119
17004;TRES CANTOS;MADRID;07:00 - 07:30;357;523
17004;TRES CANTOS;MADRID;07:30 - 08:00;638;514
17004;TRES CANTOS;MADRID;08:00 - 08:30;534;783
17004;TRES CANTOS;MADRID;08:30 - 09:00;285;645
17004;TRES CANTOS;MADRID;09:00 - 09:30;346;582
17004;TRES CANTOS;MADRID;09:30 - 10:00;151;198
17004;TRES CANTOS;MADRID;10:00 - 10:30;122;172
17004;TRES CANTOS;MADRID;10:30 - 11:00;81;91
17004;TRES CANTOS;MADRID;11:00 - 11:30;125;74
17004;TRES CANTOS;MADRID;11:30 - 12:00;70;45
17004;TRES CANTOS;MADRID;12:00 - 12:30;119;107
17004;TRES CANTOS;MADRID;12:30 - 13:00;44;146
17004;TRES CANTOS;MADRID;13:00 - 13:30;134;96
17004;TRES CANTOS;MADRID;13:30 - 14:00;91;199
17004;TRES CANTOS;MADRID;14:00 - 14:30;196;135
17004;TRES CANTOS;MADRID;14:30 - 15:00;193;181
17004;TRES CANTOS;MADRID;15:00 - 15:30;259;529
17004;TRES CANTOS;MADRID;15:30 - 16:00;161;243
17004;TRES CANTOS;MADRID;16:00 - 16:30;346;168
17004;TRES CANTOS;MADRID;16:30 - 17:00;162;206
17004;TRES CANTOS;MADRID;17:00 - 17:30;436;95
17004;TRES CANTOS;MADRID;17:30 - 18:00;453;176
17004;TRES CANTOS;MADRID;18:00 - 18:30;576;215
17004;TRES CANTOS;MADRID;18:30 - 19:00;521;109
17004;TRES CANTOS;MADRID;19:00 - 19:30;284;280
17004;TRES CANTOS;MADRID;19:30 - 20:00;230;299
17004;TRES CANTOS;MADRID;20:00 - 20:30;126;227
17004;TRES CANTOS;MADRID;20:30 - 21:00;116;110
17004;TRES CANTOS;MADRID;21:00 - 21:30;142;179
17004;TRES CANTOS;MADRID;21:30 - 22:00;49;71
17004;TRES CANTOS;MADRID;22:00 - 22:30;139;85
17004;TRES CANTOS;MADRID;22:30 - 23:00;8;147
17004;TRES CANTOS;MADRID;23:00 - 23:30;60;23
17004;TRES CANTOS;MADRID;23:30 - 00:00;9;14
17005;COLMENAR VIEJO;MADRID;05:30 - 06:00;16;3
17005;COLMENAR VIEJO;MADRID;06:00 - 06:30;107;29
17005;COLMENAR VIEJO;MADRID;06:30 - 07:00;158;26
17005;COLMENAR VIEJO;MADRID;07:00 - 07:30;598;80
17005;COLMENAR VIEJO;MADRID;07:30 - 08:00;443;156
17005;COLMENAR VIEJO;MADRID;08:00 - 08:30;689;123
17005;COLMENAR VIEJO;MADRID;08:30 - 09:00;197;90
17005;COLMENAR VIEJO;MADRID;09:00 - 09:30;198;38
17005;COLMENAR VIEJO;MADRID;09:30 - 10:00;170;63
17005;COLMENAR VIEJO;MADRID;10:00 - 10:30;84;15
17005;COLMENAR VIEJO;MADRID;10:30 - 11:00;47;13
17005;COLMENAR VIEJO;MADRID;11:00 - 11:30;34;27
17005;COLMENAR VIEJO;MADRID;11:30 - 12:00;48;22
17005;COLMENAR VIEJO;MADRID;12:00 - 12:30;30;71
17005;COLMENAR VIEJO;MADRID;12:30 - 13:00;61;36
17005;COLMENAR VIEJO;MADRID;13:00 - 13:30;21;101
17005;COLMENAR VIEJO;MADRID;13:30 - 14:00;100;101
17005;COLMENAR VIEJO;MADRID;14:00 - 14:30;78;80
17005;COLMENAR VIEJO;MADRID;14:30 - 15:00;76;93
17005;COLMENAR VIEJO;MADRID;15:00 - 15:30;50;224
17005;COLMENAR VIEJO;MADRID;15:30 - 16:00;81;176
17005;COLMENAR VIEJO;MADRID;16:00 - 16:30;44;163
17005;COLMENAR VIEJO;MADRID;16:30 - 17:00;100;60
17005;COLMENAR VIEJO;MADRID;17:00 - 17:30;86;134
17005;COLMENAR VIEJO;MADRID;17:30 - 18:00;103;137
17005;COLMENAR VIEJO;MADRID;18:00 - 18:30;61;222
17005;COLMENAR VIEJO;MADRID;18:30 - 19:00;44;229
17005;COLMENAR VIEJO;MADRID;19:00 - 19:30;55;242
17005;COLMENAR VIEJO;MADRID;19:30 - 20:00;35;166
17005;COLMENAR VIEJO;MADRID;20:00 - 20:30;35;176
17005;COLMENAR VIEJO;MADRID;20:30 - 21:00;31;96
17005;COLMENAR VIEJO;MADRID;21:00 - 21:30;12;108
17005;COLMENAR VIEJO;MADRID;21:30 - 22:00;12;93
17005;COLMENAR VIEJO;MADRID;22:00 - 22:30;10;69
17005;COLMENAR VIEJO;MADRID;22:30 - 23:00;18;99
17005;COLMENAR VIEJO;MADRID;23:00 - 23:30;8;94
17005;COLMENAR VIEJO;MADRID;23:30 - 00:00;9;12
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;00:00 - 00:30;30;1
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;05:00 - 05:30;0;0
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;05:30 - 06:00;5;6
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;06:00 - 06:30;19;31
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;06:30 - 07:00;27;61
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;07:00 - 07:30;78;201
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;07:30 - 08:00;141;340
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;08:00 - 08:30;203;753
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;08:30 - 09:00;162;2367
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;09:00 - 09:30;118;2293
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;09:30 - 10:00;94;1399
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;10:00 - 10:30;83;1071
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;10:30 - 11:00;110;423
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;11:00 - 11:30;235;508
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;11:30 - 12:00;109;146
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;12:00 - 12:30;526;299
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;12:30 - 13:00;342;302
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;13:00 - 13:30;933;263
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;13:30 - 14:00;746;279
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;14:00 - 14:30;1428;425
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;14:30 - 15:00;685;542
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;15:00 - 15:30;443;565
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;15:30 - 16:00;290;711
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;16:00 - 16:30;528;348
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;16:30 - 17:00;362;210
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;17:00 - 17:30;563;203
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;17:30 - 18:00;735;252
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;18:00 - 18:30;595;198
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;18:30 - 19:00;784;166
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;19:00 - 19:30;1116;186
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;19:30 - 20:00;1317;141
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;20:00 - 20:30;707;110
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;20:30 - 21:00;805;108
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;21:00 - 21:30;386;69
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;21:30 - 22:00;126;48
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;22:00 - 22:30;212;53
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;22:30 - 23:00;90;43
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;23:00 - 23:30;115;27
17009;UNIVERSIDAD-CANTOBLANCO;MADRID;23:30 - 00:00;44;13
18000;MADRID-ATOCHA CERCANIAS;MADRID;00:00 - 00:30;418;356
18000;MADRID-ATOCHA CERCANIAS;MADRID;00:30 - 01:00;0;25
18000;MADRID-ATOCHA CERCANIAS;MADRID;04:30 - 05:00;14;0
18000;MADRID-ATOCHA CERCANIAS;MADRID;05:00 - 05:30;65;127
18000;MADRID-ATOCHA CERCANIAS;MADRID;05:30 - 06:00;890;998
18000;MADRID-ATOCHA CERCANIAS;MADRID;06:00 - 06:30;2508;2668
18000;MADRID-ATOCHA CERCANIAS;MADRID;06:30 - 07:00;3516;4415
18000;MADRID-ATOCHA CERCANIAS;MADRID;07:00 - 07:30;7407;8784
18000;MADRID-ATOCHA CERCANIAS;MADRID;07:30 - 08:00;7924;10763
18000;MADRID-ATOCHA CERCANIAS;MADRID;08:00 - 08:30;10547;11228
18000;MADRID-ATOCHA CERCANIAS;MADRID;08:30 - 09:00;9028;10850
18000;MADRID-ATOCHA CERCANIAS;MADRID;09:00 - 09:30;6172;7521
18000;MADRID-ATOCHA CERCANIAS;MADRID;09:30 - 10:00;4383;5357
18000;MADRID-ATOCHA CERCANIAS;MADRID;10:00 - 10:30;3136;3083
18000;MADRID-ATOCHA CERCANIAS;MADRID;10:30 - 11:00;2606;2882
18000;MADRID-ATOCHA CERCANIAS;MADRID;11:00 - 11:30;2510;2944
18000;MADRID-ATOCHA CERCANIAS;MADRID;11:30 - 12:00;2798;2668
18000;MADRID-ATOCHA CERCANIAS;MADRID;12:00 - 12:30;2637;2544
18000;MADRID-ATOCHA CERCANIAS;MADRID;12:30 - 13:00;3111;2691
18000;MADRID-ATOCHA CERCANIAS;MADRID;13:00 - 13:30;3907;3616
18000;MADRID-ATOCHA CERCANIAS;MADRID;13:30 - 14:00;4266;3895
18000;MADRID-ATOCHA CERCANIAS;MADRID;14:00 - 14:30;6326;5732
18000;MADRID-ATOCHA CERCANIAS;MADRID;14:30 - 15:00;6440;5780
18000;MADRID-ATOCHA CERCANIAS;MADRID;15:00 - 15:30;7061;6803
18000;MADRID-ATOCHA CERCANIAS;MADRID;15:30 - 16:00;6513;5484
18000;MADRID-ATOCHA CERCANIAS;MADRID;16:00 - 16:30;4909;4556
18000;MADRID-ATOCHA CERCANIAS;MADRID;16:30 - 17:00;4043;4021
18000;MADRID-ATOCHA CERCANIAS;MADRID;17:00 - 17:30;4639;4070
18000;MADRID-ATOCHA CERCANIAS;MADRID;17:30 - 18:00;5119;5684
18000;MADRID-ATOCHA CERCANIAS;MADRID;18:00 - 18:30;6743;5821
18000;MADRID-ATOCHA CERCANIAS;MADRID;18:30 - 19:00;7124;6020
18000;MADRID-ATOCHA CERCANIAS;MADRID;19:00 - 19:30;7511;6466
18000;MADRID-ATOCHA CERCANIAS;MADRID;19:30 - 20:00;5296;5251
18000;MADRID-ATOCHA CERCANIAS;MADRID;20:00 - 20:30;4869;4407
18000;MADRID-ATOCHA CERCANIAS;MADRID;20:30 - 21:00;4715;3755
18000;MADRID-ATOCHA CERCANIAS;MADRID;21:00 - 21:30;4498;3360
18000;MADRID-ATOCHA CERCANIAS;MADRID;21:30 - 22:00;3183;2946
18000;MADRID-ATOCHA CERCANIAS;MADRID;22:00 - 22:30;2619;2107
18000;MADRID-ATOCHA CERCANIAS;MADRID;22:30 - 23:00;1431;1307
18000;MADRID-ATOCHA CERCANIAS;MADRID;23:00 - 23:30;1710;1072
18000;MADRID-ATOCHA CERCANIAS;MADRID;23:30 - 00:00;822;712
18001;MADRID-RECOLETOS;MADRID;00:00 - 00:30;41;9
18001;MADRID-RECOLETOS;MADRID;00:30 - 01:00;0;2
18001;MADRID-RECOLETOS;MADRID;05:00 - 05:30;10;1
18001;MADRID-RECOLETOS;MADRID;05:30 - 06:00;39;97
18001;MADRID-RECOLETOS;MADRID;06:00 - 06:30;44;224
18001;MADRID-RECOLETOS;MADRID;06:30 - 07:00;52;377
18001;MADRID-RECOLETOS;MADRID;07:00 - 07:30;89;878
18001;MADRID-RECOLETOS;MADRID;07:30 - 08:00;126;1760
18001;MADRID-RECOLETOS;MADRID;08:00 - 08:30;191;1901
18001;MADRID-RECOLETOS;MADRID;08:30 - 09:00;215;2815
18001;MADRID-RECOLETOS;MADRID;09:00 - 09:30;263;2023
18001;MADRID-RECOLETOS;MADRID;09:30 - 10:00;93;1310
18001;MADRID-RECOLETOS;MADRID;10:00 - 10:30;122;515
18001;MADRID-RECOLETOS;MADRID;10:30 - 11:00;107;418
18001;MADRID-RECOLETOS;MADRID;11:00 - 11:30;155;314
18001;MADRID-RECOLETOS;MADRID;11:30 - 12:00;155;283
18001;MADRID-RECOLETOS;MADRID;12:00 - 12:30;198;245
18001;MADRID-RECOLETOS;MADRID;12:30 - 13:00;178;276
18001;MADRID-RECOLETOS;MADRID;13:00 - 13:30;334;245
18001;MADRID-RECOLETOS;MADRID;13:30 - 14:00;375;308
18001;MADRID-RECOLETOS;MADRID;14:00 - 14:30;714;285
18001;MADRID-RECOLETOS;MADRID;14:30 - 15:00;1068;378
18001;MADRID-RECOLETOS;MADRID;15:00 - 15:30;1160;314
18001;MADRID-RECOLETOS;MADRID;15:30 - 16:00;513;343
18001;MADRID-RECOLETOS;MADRID;16:00 - 16:30;421;275
18001;MADRID-RECOLETOS;MADRID;16:30 - 17:00;594;375
18001;MADRID-RECOLETOS;MADRID;17:00 - 17:30;674;240
18001;MADRID-RECOLETOS;MADRID;17:30 - 18:00;805;300
18001;MADRID-RECOLETOS;MADRID;18:00 - 18:30;1455;290
18001;MADRID-RECOLETOS;MADRID;18:30 - 19:00;1070;328
18001;MADRID-RECOLETOS;MADRID;19:00 - 19:30;1319;275
18001;MADRID-RECOLETOS;MADRID;19:30 - 20:00;685;190
18001;MADRID-RECOLETOS;MADRID;20:00 - 20:30;734;176
18001;MADRID-RECOLETOS;MADRID;20:30 - 21:00;405;125
18001;MADRID-RECOLETOS;MADRID;21:00 - 21:30;511;85
18001;MADRID-RECOLETOS;MADRID;21:30 - 22:00;280;52
18001;MADRID-RECOLETOS;MADRID;22:00 - 22:30;286;47
18001;MADRID-RECOLETOS;MADRID;22:30 - 23:00;119;31
18001;MADRID-RECOLETOS;MADRID;23:00 - 23:30;79;46
18001;MADRID-RECOLETOS;MADRID;23:30 - 00:00;10;17
18002;MADRID-NUEVOS MINISTERIOS;MADRID;00:00 - 00:30;55;72
18002;MADRID-NUEVOS MINISTERIOS;MADRID;00:30 - 01:00;0;2
18002;MADRID-NUEVOS MINISTERIOS;MADRID;05:00 - 05:30;24;3
18002;MADRID-NUEVOS MINISTERIOS;MADRID;05:30 - 06:00;36;224
18002;MADRID-NUEVOS MINISTERIOS;MADRID;06:00 - 06:30;323;940
18002;MADRID-NUEVOS MINISTERIOS;MADRID;06:30 - 07:00;488;1695
18002;MADRID-NUEVOS MINISTERIOS;MADRID;07:00 - 07:30;1135;3355
18002;MADRID-NUEVOS MINISTERIOS;MADRID;07:30 - 08:00;1619;6563
18002;MADRID-NUEVOS MINISTERIOS;MADRID;08:00 - 08:30;2353;7075
18002;MADRID-NUEVOS MINISTERIOS;MADRID;08:30 - 09:00;2072;7936
18002;MADRID-NUEVOS MINISTERIOS;MADRID;09:00 - 09:30;1446;5202
18002;MADRID-NUEVOS MINISTERIOS;MADRID;09:30 - 10:00;1189;3504
18002;MADRID-NUEVOS MINISTERIOS;MADRID;10:00 - 10:30;888;1799
18002;MADRID-NUEVOS MINISTERIOS;MADRID;10:30 - 11:00;714;1384
18002;MADRID-NUEVOS MINISTERIOS;MADRID;11:00 - 11:30;767;1163
18002;MADRID-NUEVOS MINISTERIOS;MADRID;11:30 - 12:00;974;1147
18002;MADRID-NUEVOS MINISTERIOS;MADRID;12:00 - 12:30;929;876
18002;MADRID-NUEVOS MINISTERIOS;MADRID;12:30 - 13:00;1130;920
18002;MADRID-NUEVOS MINISTERIOS;MADRID;13:00 - 13:30;1383;1298
18002;MADRID-NUEVOS MINISTERIOS;MADRID;13:30 - 14:00;1921;1300
18002;MADRID-NUEVOS MINISTERIOS;MADRID;14:00 - 14:30;2982;1922
18002;MADRID-NUEVOS MINISTERIOS;MADRID;14:30 - 15:00;3531;2028
18002;MADRID-NUEVOS MINISTERIOS;MADRID;15:00 - 15:30;3729;1929
18002;MADRID-NUEVOS MINISTERIOS;MADRID;15:30 - 16:00;2422;1292
18002;MADRID-NUEVOS MINISTERIOS;MADRID;16:00 - 16:30;2108;1253
18002;MADRID-NUEVOS MINISTERIOS;MADRID;16:30 - 17:00;1819;1298
18002;MADRID-NUEVOS MINISTERIOS;MADRID;17:00 - 17:30;2270;1045
18002;MADRID-NUEVOS MINISTERIOS;MADRID;17:30 - 18:00;2857;1474
18002;MADRID-NUEVOS MINISTERIOS;MADRID;18:00 - 18:30;3981;1516
18002;MADRID-NUEVOS MINISTERIOS;MADRID;18:30 - 19:00;3621;1269
18002;MADRID-NUEVOS MINISTERIOS;MADRID;19:00 - 19:30;3629;1575
18002;MADRID-NUEVOS MINISTERIOS;MADRID;19:30 - 20:00;2566;1139
18002;MADRID-NUEVOS MINISTERIOS;MADRID;20:00 - 20:30;2435;1067
18002;MADRID-NUEVOS MINISTERIOS;MADRID;20:30 - 21:00;1800;674
18002;MADRID-NUEVOS MINISTERIOS;MADRID;21:00 - 21:30;1772;699
18002;MADRID-NUEVOS MINISTERIOS;MADRID;21:30 - 22:00;1247;494
18002;MADRID-NUEVOS MINISTERIOS;MADRID;22:00 - 22:30;1282;484
18002;MADRID-NUEVOS MINISTERIOS;MADRID;22:30 - 23:00;511;287
18002;MADRID-NUEVOS MINISTERIOS;MADRID;23:00 - 23:30;391;200
18002;MADRID-NUEVOS MINISTERIOS;MADRID;23:30 - 00:00;269;166
18003;MENDEZ ALVARO;MADRID;00:00 - 00:30;36;38
18003;MENDEZ ALVARO;MADRID;05:30 - 06:00;46;112
18003;MENDEZ ALVARO;MADRID;06:00 - 06:30;267;514
18003;MENDEZ ALVARO;MADRID;06:30 - 07:00;638;1034
18003;MENDEZ ALVARO;MADRID;07:00 - 07:30;991;1850
18003;MENDEZ ALVARO;MADRID;07:30 - 08:00;1112;2459
18003;MENDEZ ALVARO;MADRID;08:00 - 08:30;1233;2461
18003;MENDEZ ALVARO;MADRID;08:30 - 09:00;1076;2337
18003;MENDEZ ALVARO;MADRID;09:00 - 09:30;742;1426
18003;MENDEZ ALVARO;MADRID;09:30 - 10:00;474;1014
18003;MENDEZ ALVARO;MADRID;10:00 - 10:30;410;572
18003;MENDEZ ALVARO;MADRID;10:30 - 11:00;328;467
18003;MENDEZ ALVARO;MADRID;11:00 - 11:30;346;452
18003;MENDEZ ALVARO;MADRID;11:30 - 12:00;369;500
18003;MENDEZ ALVARO;MADRID;12:00 - 12:30;347;479
18003;MENDEZ ALVARO;MADRID;12:30 - 13:00;521;464
18003;MENDEZ ALVARO;MADRID;13:00 - 13:30;733;645
18003;MENDEZ ALVARO;MADRID;13:30 - 14:00;654;650
18003;MENDEZ ALVARO;MADRID;14:00 - 14:30;1323;865
18003;MENDEZ ALVARO;MADRID;14:30 - 15:00;1339;1068
18003;MENDEZ ALVARO;MADRID;15:00 - 15:30;1505;1076
18003;MENDEZ ALVARO;MADRID;15:30 - 16:00;1196;915
18003;MENDEZ ALVARO;MADRID;16:00 - 16:30;919;694
18003;MENDEZ ALVARO;MADRID;16:30 - 17:00;933;618
18003;MENDEZ ALVARO;MADRID;17:00 - 17:30;943;688
18003;MENDEZ ALVARO;MADRID;17:30 - 18:00;918;675
18003;MENDEZ ALVARO;MADRID;18:00 - 18:30;1663;910
18003;MENDEZ ALVARO;MADRID;18:30 - 19:00;1464;975
18003;MENDEZ ALVARO;MADRID;19:00 - 19:30;1434;880
18003;MENDEZ ALVARO;MADRID;19:30 - 20:00;1051;682
18003;MENDEZ ALVARO;MADRID;20:00 - 20:30;1110;626
18003;MENDEZ ALVARO;MADRID;20:30 - 21:00;841;600
18003;MENDEZ ALVARO;MADRID;21:00 - 21:30;651;474
18003;MENDEZ ALVARO;MADRID;21:30 - 22:00;687;437
18003;MENDEZ ALVARO;MADRID;22:00 - 22:30;652;252
18003;MENDEZ ALVARO;MADRID;22:30 - 23:00;290;218
18003;MENDEZ ALVARO;MADRID;23:00 - 23:30;230;129
18003;MENDEZ ALVARO;MADRID;23:30 - 00:00;133;134
18004;DELICIAS;MADRID;00:00 - 00:30;1;18
18004;DELICIAS;MADRID;05:30 - 06:00;12;2
18004;DELICIAS;MADRID;06:00 - 06:30;32;9
18004;DELICIAS;MADRID;06:30 - 07:00;81;29
18004;DELICIAS;MADRID;07:00 - 07:30;389;123
18004;DELICIAS;MADRID;07:30 - 08:00;356;179
18004;DELICIAS;MADRID;08:00 - 08:30;544;273
18004;DELICIAS;MADRID;08:30 - 09:00;496;293
18004;DELICIAS;MADRID;09:00 - 09:30;353;245
18004;DELICIAS;MADRID;09:30 - 10:00;127;173
18004;DELICIAS;MADRID;10:00 - 10:30;94;100
18004;DELICIAS;MADRID;10:30 - 11:00;59;46
18004;DELICIAS;MADRID;11:00 - 11:30;90;66
18004;DELICIAS;MADRID;11:30 - 12:00;75;61
18004;DELICIAS;MADRID;12:00 - 12:30;87;71
18004;DELICIAS;MADRID;12:30 - 13:00;88;56
18004;DELICIAS;MADRID;13:00 - 13:30;127;88
18004;DELICIAS;MADRID;13:30 - 14:00;127;108
18004;DELICIAS;MADRID;14:00 - 14:30;206;184
18004;DELICIAS;MADRID;14:30 - 15:00;133;167
18004;DELICIAS;MADRID;15:00 - 15:30;316;174
18004;DELICIAS;MADRID;15:30 - 16:00;183;192
18004;DELICIAS;MADRID;16:00 - 16:30;131;152
18004;DELICIAS;MADRID;16:30 - 17:00;124;152
18004;DELICIAS;MADRID;17:00 - 17:30;144;136
18004;DELICIAS;MADRID;17:30 - 18:00;139;193
18004;DELICIAS;MADRID;18:00 - 18:30;217;246
18004;DELICIAS;MADRID;18:30 - 19:00;139;405
18004;DELICIAS;MADRID;19:00 - 19:30;121;238
18004;DELICIAS;MADRID;19:30 - 20:00;148;278
18004;DELICIAS;MADRID;20:00 - 20:30;150;253
18004;DELICIAS;MADRID;20:30 - 21:00;129;208
18004;DELICIAS;MADRID;21:00 - 21:30;55;86
18004;DELICIAS;MADRID;21:30 - 22:00;92;194
18004;DELICIAS;MADRID;22:00 - 22:30;32;73
18004;DELICIAS;MADRID;22:30 - 23:00;19;53
18004;DELICIAS;MADRID;23:00 - 23:30;38;63
18004;DELICIAS;MADRID;23:30 - 00:00;20;27
18005;PIRAMIDES;MADRID;00:00 - 00:30;0;6
18005;PIRAMIDES;MADRID;05:30 - 06:00;35;1
18005;PIRAMIDES;MADRID;06:00 - 06:30;72;4
18005;PIRAMIDES;MADRID;06:30 - 07:00;223;60
18005;PIRAMIDES;MADRID;07:00 - 07:30;560;133
18005;PIRAMIDES;MADRID;07:30 - 08:00;555;129
18005;PIRAMIDES;MADRID;08:00 - 08:30;1230;308
18005;PIRAMIDES;MADRID;08:30 - 09:00;540;202
18005;PIRAMIDES;MADRID;09:00 - 09:30;533;229
18005;PIRAMIDES;MADRID;09:30 - 10:00;176;152
18005;PIRAMIDES;MADRID;10:00 - 10:30;164;129
18005;PIRAMIDES;MADRID;10:30 - 11:00;75;40
18005;PIRAMIDES;MADRID;11:00 - 11:30;158;98
18005;PIRAMIDES;MADRID;11:30 - 12:00;146;91
18005;PIRAMIDES;MADRID;12:00 - 12:30;140;119
18005;PIRAMIDES;MADRID;12:30 - 13:00;99;67
18005;PIRAMIDES;MADRID;13:00 - 13:30;104;141
18005;PIRAMIDES;MADRID;13:30 - 14:00;186;222
18005;PIRAMIDES;MADRID;14:00 - 14:30;370;299
18005;PIRAMIDES;MADRID;14:30 - 15:00;202;317
18005;PIRAMIDES;MADRID;15:00 - 15:30;141;191
18005;PIRAMIDES;MADRID;15:30 - 16:00;221;320
18005;PIRAMIDES;MADRID;16:00 - 16:30;156;256
18005;PIRAMIDES;MADRID;16:30 - 17:00;109;139
18005;PIRAMIDES;MADRID;17:00 - 17:30;244;285
18005;PIRAMIDES;MADRID;17:30 - 18:00;74;160
18005;PIRAMIDES;MADRID;18:00 - 18:30;225;358
18005;PIRAMIDES;MADRID;18:30 - 19:00;152;339
18005;PIRAMIDES;MADRID;19:00 - 19:30;138;391
18005;PIRAMIDES;MADRID;19:30 - 20:00;171;386
18005;PIRAMIDES;MADRID;20:00 - 20:30;150;319
18005;PIRAMIDES;MADRID;20:30 - 21:00;118;242
18005;PIRAMIDES;MADRID;21:00 - 21:30;106;147
18005;PIRAMIDES;MADRID;21:30 - 22:00;113;226
18005;PIRAMIDES;MADRID;22:00 - 22:30;47;99
18005;PIRAMIDES;MADRID;22:30 - 23:00;53;135
18005;PIRAMIDES;MADRID;23:00 - 23:30;46;80
18005;PIRAMIDES;MADRID;23:30 - 00:00;13;35
18101;SOL;MADRID;00:00 - 00:30;72;85
18101;SOL;MADRID;05:00 - 05:30;16;1
18101;SOL;MADRID;05:30 - 06:00;127;125
18101;SOL;MADRID;06:00 - 06:30;167;379
18101;SOL;MADRID;06:30 - 07:00;449;775
18101;SOL;MADRID;07:00 - 07:30;792;1642
18101;SOL;MADRID;07:30 - 08:00;1125;2317
18101;SOL;MADRID;08:00 - 08:30;1782;2452
18101;SOL;MADRID;08:30 - 09:00;1608;2784
18101;SOL;MADRID;09:00 - 09:30;1311;2686
18101;SOL;MADRID;09:30 - 10:00;627;1626
18101;SOL;MADRID;10:00 - 10:30;677;1159
18101;SOL;MADRID;10:30 - 11:00;521;1007
18101;SOL;MADRID;11:00 - 11:30;509;772
18101;SOL;MADRID;11:30 - 12:00;796;1277
18101;SOL;MADRID;12:00 - 12:30;851;901
18101;SOL;MADRID;12:30 - 13:00;606;758
18101;SOL;MADRID;13:00 - 13:30;1063;970
18101;SOL;MADRID;13:30 - 14:00;1007;758
18101;SOL;MADRID;14:00 - 14:30;1738;1387
18101;SOL;MADRID;14:30 - 15:00;2085;1419
18101;SOL;MADRID;15:00 - 15:30;1973;1431
18101;SOL;MADRID;15:30 - 16:00;1281;1185
18101;SOL;MADRID;16:00 - 16:30;1364;1085
18101;SOL;MADRID;16:30 - 17:00;1222;1299
18101;SOL;MADRID;17:00 - 17:30;1512;1304
18101;SOL;MADRID;17:30 - 18:00;1778;1584
18101;SOL;MADRID;18:00 - 18:30;1728;1590
